Recipient,Amount
2zFB2FBhhuoKNHRkJWkWPBWAXMELnYCwxLjYsGYA4xk6,0.4
3LAsRWs5ppNMWsRguPb5BSKFmjvXXXZJKrAokdEtmgb6,0.4
12BDKpGbv9hThsm9M7NvUgmWC5o8bzda3HzPiVejtRTQ,0.4
2FsXvb3GKQC5EpZTdHZnJSMkQPPiVGg6e9kZqnDpDs1e,0.4
Dh937zMJz34LHSXWCBniXT7K6bsszAN9r1SU1QW9aKfV,0.4
Gz8VR8gJ83sAHmYKk5BiZLmaLoK6itjL1pT9xuZ4bBrb,0.4
575CEUs6Su8k4QmTRgooHvE332bWrD6XR9yCdtVfu22f,0.4
83XTwy37VLnuxBQ5zY16VuMcSxdqjQzKNhn7BVhjwMGB,0.4
H18SaUSyzY4fKRvXmZJhb4y2haPBG2gVsEDT4rSUV9tW,0.4
DresEZYC3sJT7gmUYVrPMGnXsWRDqBqoowFJna4vUoeN,0.4
ELuPV7fRgMk5Gg7GUChB6uJuHC2V2AHvKSBaVQnKQxbP,0.4
Brmebbomd74NJkJqiDVHFSgq6PYp4JXws4y5cf41wp8q,0.4
GamHx9R6ASSW7uTF5v8E8W6irXXBiwTdAm4G8hkr7NXm,0.4
4mni1dHcvEw4G6sGgy6QcrtuewSAwbYYEM2snMjf7vQV,0.4
6tHYUbJAyfQAYKGAkExGkJirCZaU5smxAoF85Y2y5VPJ,0.4
EURTL99iVLzRDj6Ph8p6PNK5wrJ7DvH6s8V8aXGCirmC,0.4
GrVLrfdEJz1JhdPbMo3AhAiKoFUrKGgkVYVEfEehNDWd,0.4
Gq6MjjeadtzP3aDWCAfkavoWpGVtwWFeHhRCSpCE1Akq,0.4
6P8hu2FH5oqiGVYLZ4xYgUmDkscmaiaM3Hg4A61FCkdv,0.4
ERNUmTHQKC86mSVqzNCwM3DrJEjoPwFomAaxsTGg5Mfj,0.4
B3T5pjiicRg7gpdCd79qcLnShRGK3dwbEAeBu6ZKMqrh,0.4
8Vp7E5dPdDXaGF833WzF47jr7s3hmUBoU3qHukTt7kFn,0.4
4DytF7m1Y5hXDpveh5f3QSnWsVu11tsK5Ct1ansM6zda,0.4
9c2XBWkmkrRA5zX7WNVzzPbxynxaSxTkwRi5Pvzag26Z,0.4
CnuPHiLT6WGqmD3rdWRafRu1wQYJKhf6GWC3z9LZnSLm,0.4
9J1cSqyJPVQH4e7MDqYZAmki8JmVFLnKeHgFL9VPz5zA,0.4
4qSTuGVHw2o49MdppJMuzhSuoNKRS7Jm6ZVGRTWENqKY,0.4
AR1xJcpxgJhTxeGydXCQwx28Tt7FRtUo7TJGzX5GVJfo,0.4
6o7VK1YZWQhQqRPwNcapgpfnEwJYTbV5shY31B4xJQ9Z,0.4
G8gnApmqEn9apT4aLkyX5t1jXTxn2kGxrRSC6LuoHoqM,0.4
8kyd2nkY2gfHV7J4Rs9vYP66ZzsByWwqRqg6nMAzezZo,0.4
6k7gma59cwekLEDXAppY85sSvVGgq6dqwAbU3MiKBWET,0.4
JCCGk86ZyJHG67RShWY1Ly73xhVcGXrFJ2yeZ6dM671z,0.4
AqJnMj3rYj1d4KNY9eDEWqGfnS7xpizZQ899c6BQDYmJ,0.4
9uenxvxRcSdSSQb6ixGAnNx3oQoCe8925282JDkwKS3m,0.4
AxK4EzPrxF36wc5kt3wFuiNdCTaeoV2pFp7x5quTyF2j,0.4
HXBQJqLDGSK867YeC7trwfdTMtBk5t1iwvo1V9qQLQbH,0.4
2WSFSx6HWUbqY5ebq44wiqHkGYAMWe2w2awdCaVeswxK,0.4
HkNfwb7mvtk3wuo4ihJXBGfgENdsa5adD4JdmzarZM3m,0.4
2ghtCtq8L9z19khe32d2BoeMoiEtzXt423nSkxKjYaut,0.4
5XJbDR5g77dm9bbycBfaDBxmgxv2RcxRgzSbAuyYsEH3,0.4
9tPPgHgNxo8XU3wo5Ma4XpDuFHbjQ2JCekHL9pEvbmhA,0.4
S6aWxQqU98WszoRqLyQR1Q1zgbBzR4J7X4NyuoHbJCk,0.4
Cfks13dKCm5cpAKdSTzQvm7tZCshtMTK4K3YLVJuxbcp,0.4
8nwSCyfwTztUmhGZ9UUf9Wzzy7Eysb95RRCFLvaupXP6,0.4
B9FYBwvbxrdaBQBwuQaac5EwsfeyGEkgnVw4zkwTCGoA,0.4
HoPdWfcQSErNuSCoJDSmHr1KGLEKLMkQiwrkfNLJviHq,0.4
3JzEmm6VRj5D6tUQdiGbQyMCs2KSpXjDFLjnzWDNEWkJ,0.4
2sMDDDrT8ArW9NQ8KrH5zu2gGh7VdbjMsUyGEgAXpNBJ,0.4
HHhKmr8Yng5Hvyd3ZYw9EyePPD1UBwSApj68P2Zsx6tB,0.4
58T5pPpMxRZYoGqGPn9UyVa9w97Vm6mJWo7FW3GrTnR,0.4
31AHzTVtM2NAGjYZxvrrSPjaXfFUM7vUyTbi4CTjVXBF,0.4
7F5dveJjkjV6sxkyaMmA3uTmSgu8HWAX2AfgChBSVPKA,0.4
FFUQtKduab84oJoGk41kgPEzpkHgPg5jUwmNN786rJgk,0.4
6dPmZ6w5hbzTzJhydmMivLkzAJMdPk7yP26YHMFsdhux,0.4
Ec8bUwGWjtCxi3tM3vvQqG6hUL8ydTtqFAdo1ZgFjBH9,0.4
2gsYaa8iCD3HAEkyjKV3LwmxXnjGdZFzT8obk6x63PAJ,0.4
22HHh2pmE6xLn9w2efjucwCduBVLUnMdb9LNssmbNbds,0.4
4QPJtzk3uRh3XY9cBm1TQAReH9dcKMSxkqPgsihk4h55,0.4
EVtrHfL3kRTRPq6aTPitvVRP1HNL3bHoRmMd1vVQGnr2,0.4
DUpTTVU8bJm89cLdEUHSpCM2Ss5Z2LcKPy3UVhLENWu6,0.4
HRsGvxpm8JKshsmawBV9zzTUXzKDWDmyFj4ikcPxvqKD,0.4
En7abN1zQx8ZJ52k234MwHGsrMf7ytUyWRgADzWQRv3m,0.4
RZPmdEEk3kTWPfbqPtqqQwNqNFJq5krBMQ7zxY2rz5D,0.4
Bnxf7URnEPNUVr4HGpqe5moVRergNoHqrAZCi93neA7C,0.4
7RnHW7yvyvf97EhPG21tvBhwQH3wR7kXqptDCw8v2byv,0.4
BpmvLS8oJVddNTk9rcGEopfFARKDMt7cSmKw7ukTjreZ,0.4
6SVkUPdCqd5BD4MZeJYgAyWnNX7inrFz6BvBZ5HwYWLp,0.4
CWr6urGf51vZTPDVd18j2rfXEtAQfYBrLz4YXJTTjX3o,0.4
5Aq3z717RgyviKKb7LLP8XprQawFochafnhvq8HM5Mjt,0.4
A9FkGWRNTXw4eDWfQEqQceEDjqabwSiAA6Jm3tUaDBhd,0.4
8LMDh3XXicaWZjSSzHfh8DTt6nyXXe1r7gRCK1MMfyzn,0.4
28uf96MjJHPhnwQzPaZoXVTedZffyigb33oLANfSAyqd,0.4
47crfMf6mXaV2QeGdwJBFkX7ZFfCgqw8hU91xAgqvpoh,0.4
Ec1ssYwt8Uc167Z8CzgyD2wu19cvzn1CdS3fXgCA3rog,0.4
CwTWJ7jCxvDaa5LHnSBdvUuKoRR5nD5F2syk4EyCXRaF,0.4
5dKnSByP1t31LnXxYpbuQeJ4EWpDhB8We1MhHbHfgk3E,0.4
AaBUFBR29qhSdbFUagNHJgCh8i4FM4X8QVBMQyDy2j2s,0.4
H4nvGKCu8oAYG6KNoM1jBbxtGVpW2yYSVD3Q2wRKGxFG,0.4
HMSt4UmXQ6uSsUCMGEMsC4XtfcgCfcgTcd2FXiKcFtAX,0.4
CTLpiHa8QyVaRRECZkGdq2YuEb8WTgDcj2nEAfMz34NB,0.4
5Hujw5fYXgH9xg5W2ko5hFkLdLvSHEq6VWFhPwYnMju,0.4
3mK2sgyYdXkqDn1H25yszG5pzDNsvSjtXJ9nusKKB6rY,0.4
EbmtJReTu2nBdMXnXmYPdEohnkqZDMArJE7HBnkdqsfn,0.4
9zoBTyHYrqg22AKRCEqgeAqptD1SysPvjtSZu8MUitHY,0.4
6fsPTDXEruu57vTimresH3Q1MEY21Mb4SzkxHGPtCbzR,0.4
C7DrVNYK1xPV3xfgf9KDn1ucjxRa6PebPCEhHUUb9TQG,0.4
2ssTs9RvVA2VohoZodfZmroeyasG8sJDStG1iqy8eYNX,0.4
HC756ZPrCEzLrogrATkuS6WNTRsbCVj1qG7FMpcLPybZ,0.4
94NSP86Fzkqspb2UsEFrTh8p4QxNHPaTFNwho7jdbz7J,0.4
5erkfUoUyxviBxzev8aw1D4bBbxU5cDDZKXCTWePG6Pw,0.4
64FvhswALV1xVaydP1UbcTtKyAf4uvoZDQ95jHr3U8Fb,0.4
H5x8UZi39uDdw98jGWeAiC8rPwyQ7AjmHTaHQ1S4KbMA,0.4
Hor2Jk3hhVUQQMsjv8w3Z6LosRPGekZXUxuxRUrevKn7,0.4
AW5diEpcjxBXVbQ27cmjcp24WKGsF9wN9GMCQgYESZ3W,0.4
HzyPyfJBbYeEP37sCbcUEPvaHzL6xwanYkHYdQX2ZSpD,0.4
4dbM3DMsFdCuqsj8RxxzeFnV2VkLDhLcZ4m2asEGtgzP,0.4
8oWEMjnet3HBPBc5rA3dZRMbRRbVeFu8DbtA45rjeiT4,0.4
EEiBoRmmQPiLRS5vQEEkkuE9u7Vo3PmMrFpVGQGjEbSS,0.4
9MJfw4zRJCCHznCYCwWsomHLMroweSMmruUkPM2fHasr,0.4
EsR9zrD6KxmghP3u5xKk8ensnbvhx9zSBCsKZ4BBr2Cg,0.4
EJhb9GzYy4LAk3f6xCpQmbC9MtfFtZxz3FKaUp5mykpm,0.4
DXpxtngU6LJF73WuEMNWdaHSY2JoTsf2GTuQLnoD4Sgb,0.4
HyUA5nK9CUybVz7xfe6V6uj3xiwQsubGrXfbQUNTmTfS,0.4
ttMBQBUkrAnCS8nQ34h69JVBBiZVh76Ud6ZxGzPMF44,0.4
2CYsdwuFWG4c5xGjvEPqxi14cFoonk6fqcHjvVHWT2tT,0.4
DXf8rGVmr5Jcri82sTrbXJc9nhwLfZCwfRtVZJPbqfuJ,0.4
2p4PKMzi1kiUBcmub9Fpd3NDeDF3Bd2B389pEHYUhWuA,0.4
Dey8wkmnEEC8mN1YtVSWGqqAQtQb3MS1WQr9UzVumPV8,0.4
J8HgxjMp9YT3VgQArPuUs1Toyb3QCWVGXwjJ34UZqACV,0.4
9nv6E4MXm1z7toNz5Usbu2n8Vmya6N4huLSnzAmSBfWf,0.4
E23N7kAnNf5svFKbug32VoM7XaJmHZ9t5UYwVrkHELw9,0.4
JAkqoEJpj7XR5uAJnzBQBgbeQYefLBerSDKgcTJTsuFY,0.4
6u8zm4wqJoFfxNVPKetFVePJ3jCALxHsV7NXTUz5aZHW,0.4
7zsrxKhDx8NPtBr6Wv2f3HEARvLDHNotxGWsQ97G249h,0.4
27F1D3Bf4HefkmMmYBtuKb5Q6aFxzQgwfsJFmpwiGRFU,0.4
DgUdtPhTQ3s8Hb6j9fg3CbLSiBTMWs2WDr53jd5bYjAm,0.4
CPsKaRXZp9D7AepttMASUN4ZtzUmo55UmHmQ6oEPwEGW,0.4
8RhJTVR57jHRsJabyj2QCcvaTvNaHsntGTASYmep9GWy,0.4
814ibMjBL52gDHUHPctVQqL6eVEudmFYsDjwHBUaxsCE,0.4
7sK5H8uVHwEM1NLB4F61DXYh2rnTdP4ZSTmfS9xzYTWT,0.4
D1mh3LYqpfFZ5jyrSfuqqV4mciZxsKtBjD8uAvvGddAc,0.4
4L1fKoBEd48tm7ThCYrmtRMNpYpqLcPEq4LgfQGTiWg1,0.4
9LoNeTzVG2UTSrmNYbo9SQxj52AmpXg355P6UdMQWF5z,0.4
8pKsHAvoeNcfY48c8ztPGhZ7PvGU21vcjmM1ms4yqgub,0.4
6w2tHk1XFtzL6tbbtwYUeheTYAF9ono3TxzregvCvFG,0.4
4c7i5UftNXqT71UNBTGv5BAn4AoT3yvoEFfUu9qH4CUY,0.4
8dS1NXzHQDtvhjfDWo5SXmJ2R6UWFBmZMkJ1q5zQUAtR,0.4
x3yaWfXGPNmfkW3x4h9oXyzobAM1jK5P35JzxpM8AZ9,0.4
2CAwtjK7uWysaVoqfigZ1tBK7h2hjRWkYojqSa4BLRCd,0.4
8jHG1WWfhwwdengW3XmAvUj6Xxq4E9LA6rSK4Mz7p1Rf,0.4
BDt19Rkta56UJSvA5VR4QfihH5BGTq1idTK3L9EHad8v,0.4
GR4iEymvJzvHqXYtDPhszLXLWw9gkpXweU7VzVtWbjQ3,0.4
Bq1iXKUzXD8phBHLJ1uYmFUXoK33kA2UsMWnrzZNpmpX,0.4
AV4bTRQzbo2tbipJjRyekP4QfDFDzWDkJ2iHbxVVmtr5,0.4
F6MZQTP6y9dDW39CHaFidjLMjruuGWMcY3iGqkqkVVhd,0.4
HvUrz5uGt5oUksQhCNzfxc2y5uVcg1fePyd2wUhdzqK8,0.4
5ynM95FeFGzrCynifzFxtuQeKztkYUoYY9a6Em59eKmG,0.4
77dMwQDpDxPMfJo2351VZYHAbdpXkJw1gzFhwNJsnVGn,0.4
GtRiAFRCGxrVuAhLGNfE8cbde9w8wX6iUUK6ctJVF2VE,0.4
Efe4j7uwB2iPVdbT6fcgkZjJfFweS88rSxnzpq5SVJ97,0.4
CPDnZcJDhZFEBpe9v767VLmfV4qeh4rLbegPvRxDqpGF,0.4
9cFpwXgRGKWFVJc4e53tSUTc2N5wLSNLCfhLYKWXt2jf,0.4
BfGT1oXBvBc4io65uRhFxsEvnPnGcgdsVPVPZGBzDxdx,0.4
CNcEzEQrxWZpCkm9z97AwMxEw2Yg6sXQy71vdjwzfH93,0.4
EEimWhAjRQ9BeKgCzXUSQkkg4xYMFsbp6ckJKkkNg2rQ,0.4
4wsVo6bNKFhyRdd3fbxacAaZz6JBQj1VpYhaZVsWTLNA,0.4
7SnfyEprjx1wmarkccUAxSQtWs2GUtxgv18X8ZcoLcdx,0.4
EpaYadNsbwZ1KkPiR14jZ8s5MWei2tK3pftmkBZxEZo2,0.4
14LMDwkAJNL5tzrKctMxpBhvYwxi962nt7FLdciuk6L,0.4
CdU21wkEUcZ4FHYA4niaydeSYXQb7jZUNDoam1Q6a29a,0.4
6dLX5ubX9rpCjAQdSr72SK6unRbziqDoZrZ7HWEUvsip,0.4
7XUbx3eUEaag1zXmGqWveXdZrrjtkb2fwGLRynqiDiZm,0.4
4bBYkMYDT66gemzkJHtJv9jFx4FjsXgnbg3skeNxPLeN,0.4
9kqHgfs7voCm6Ter1QjYjCKF6dQbFUsZ2b8MzPBVi4XJ,0.4
UrP2H7p5MfAuws3S1J18jowU7bJtoakStj8cFajqc1r,0.4
3Wypg7B11tNvHzrwNAjqsQT8EgczN6QaFdYvFnp6DJja,0.4
Ec1bDVyBaqJbVNpJxKX1b1gtK3uGW38jWwEiJLgSazKy,0.4
AHBs9trUAxS4viWFuBqM6f5f1hobUdsALDFLDSqP6VWu,0.4
FoQgD3M5QTmhCmmcrsNwhYVaJiS6R8KEZJfwkYaaExSY,0.4
GuTiWq33zGmk61KCe2NGzrcZXyirvG727bxd13SKjepN,0.4
J7JRLcrbzMhdaJAWaacQZGCrdPLTREFGbGyC5Cd6evtP,0.4
69q61seoYXxKoqyX7nVDZUVP8EWeniFkL2iZqtpj3yqr,0.4
AUfw6BwSouEuhoZVCEP7SeJsXvoVHgvHEGUcXTXizNmD,0.4
2wuApRkvjftcto3t1b2erpxscKizsbfYnWacsiS9PufX,0.4
4SS24oC83xp1Q9xaSHgA4w9RXXpaQz5AtHYYsEf2HouE,0.4
2LTM9JT1fjA9ZMsXqywf6RigaJu6aGJU9KRsH6rs53cH,0.4
DpcrkCjntPWqZxHNE821CiwYX8sYgqPDzJtg9Vn6YvT5,0.4
HXB6CmzYjGngNnukDGWf5KbNjNDYyddBbf5qAQ5mNyZ1,0.4
3EtQiUenmMbCtfDjDVA1GnhQeNmyjW6MpTFQKWABvDis,0.4
ADYsXGz5PUTfDzg72SQR2AoFe382fohpetJ2MF2XrGYC,0.4
DPJZdnfhPjHeZnjaH4ijB5MdTyaJ8tqFFc7Bi6ViNTDe,0.4
Btm7H6PaAirE2RsSNhtuzNdcErmSB8k1ZUzefY5WnKFn,0.4
CURTdL2zvWrjne75YW9XJSuwMhZmiY7vad2fbbp23SMj,0.4
6KGVJ5C8emjRmtfvai7vEHvX8S7dAFAL5QCjC7BBqes7,0.4
9WXP1zD9Wh51HBaCSAw3fMtuoyoj86fRstD7JfU9g7Wz,0.4
95E8FqwwNswniBj9CvHdWYZxYGBdHthwtn2JP5YtPXKs,0.4
qUyrqKBxcBNyCUkdA2sBEjSABs4MeA6aY4jv1MKCQ1x,0.4
EHipdompUxTKfPMXX2pqYohxnxo1u8P8NzGGL7r9gCiM,0.4
EWkAsU3MWJGGMtFCmGbbpqApX2Tda1f6SGtBkeQk34bf,0.4
eUefaLBKA55MXypHxACydm82Cr7aRmzpPu5QebEoyXX,0.4
vGvUxveXfPYxND6Jti61QNbzHLQJECTRQ75AKTkaW86,0.4
F87keTWT9jwYCTCKuT58fryNz5P5gMRCYUFkJjp95Fjb,0.4
9eoiYtdxGGoJ61gCZqd81fY66xirPmsMN1NEzrVFBES8,0.4
6zJofkLNNjYKoojZpsDazp9X982E2pFg7xqY5svVfM9b,0.4
PEt2iAh6SwHMvzn79JLazoDDBGVrC8vz1wdkU5RjNVv,0.4
9DqF7SBLKzWd2yDH1vXnNjowfbY9ppseBfXv5TuqSXo6,0.4
GQmQF9i3Gc61iKXqBWDGwktRCjTSDkhX9QdjBpm7kG2B,0.4
5CCd5V4BBgtrzC2jA6tRh1EHeELehjtunhyXVybf3QWB,0.4
8pLCP5w3HBqyQxySo3sMPbHnSGjch23S3oNW8KSYy95D,0.4
2jKUoaixtzR9rakJYkTQocSumg8r3z43TK2HRTbkXBZ2,0.4
AEMSv2Hd3rALmrwL8dvHexuRUjhajZVf87boUv7w4HGp,0.4
CqSQvktXV3x74XWzUea9z6oaTtGzqsnbpCEZpUzZNYaP,0.4
ErRhYb6LwEcfpY3EaQ8ScyNYTLYD5sScuB5pGMb9ymHB,0.4
BM9Aje5kNr52qF345jR5MtkkcTqvQKcWQtWfspAfnUMs,0.4
6fV4JxNupTNEi4tUA4jZX6bJL6q63sunqmcd8SarY2Pb,0.4
9xYpwCFrSFNYipKhz6hGqJdRd2k7UU3JoozNPkj7GZy,0.4
2dhLw9nZsLY8nM3h8nziqpp83TxnegzTxpn9KpQfDted,0.4
HmiM9kfSrq8eDkJTawA41d6ycFp4wtTxoM9dJ5tddg3w,0.4
DYcmCewDis9NZGfFFuTwmnSyqprpGhKjPs74iJgLqhbR,0.4
CYZdbhKhqDLgXjq2YPwjDBLYWjPW7kyGQtWUKrZ5drYt,0.4
9tcuNSje7ySNcLk1QLEAwfsN6NN4TMTDmjubkfPoi1X5,0.4
B5rqneJmewGJuD464zZauMc31gPFRYzbU6p1Z1sFdNyP,0.4
FaR3ESoWaKEtfPfCpyoMUPYWLjVbDRT3T5ZM3X2htXSX,0.4
3y9TEuSEu9p4PqU6sRk34Po8aMHUt2aUCW7zRSjg54Fw,0.4
9VUj1T4sXGQc22WE1AKfcU7wNVMg5j36c2UbGPPvup3P,0.4
4tLBPwSuqQEXzijJ7C6BuAZSa3yiBei2Pe7njZAh4bdk,0.4
6sZL4P7HVb2KqydUNPfxP2yNP432LLKmRQJc4qGah7gK,0.4
26tYXWPNaQ3tEW5g9G3EWm7t2SyU4jrMhvb4YENHLVE3,0.4
5g62yJdKNTNwzPRfoDcrr3SPbrJsw9fLWQuqj8AeTkKU,0.4
AQ5JGZ5b6N8U4owqxeR2X8pqfAKBnivcVxR5yzvCV5d2,0.4
DCZNCHQGmHhLH3hx9fFRyvCg9JsmxFvQYUgW5QBRF5SJ,0.4
69xUn8Njj9sMS9BYT9Me9jLcqmvreXndaxA8LNhfaRBf,0.4
ExNWuEBKX8J6oMMWh6qhA5T7hpL1z1QmPc2N4MsDeRUL,0.4
8uURrafw93FpGMhEyy1sNTXPqZXgRot1Ft65hrenGaTp,0.4
D9Uav5sHru8atzXEzDQcCcwwHx4FMRju4g3rsF5Xu5u8,0.4
7zcVWYTqEk3stzodh7rFQaKTWJhuoR4icV2JzU5aB35q,0.4
41AgeBxf4YPu16JLvDqHAxqiwQbu6WrMU7WY67LhxCbe,0.4
6a2zXWJHwkJJbpMFuCGUbvajov7SvLxupAkWJG27fZo8,0.4
CVhq7Hq2LPKTFGTXhMUYoGKfsYTrwfNDXFUCtSKhp6qK,0.4
6PBzdPeWF2RzzbLQxgGz1Rfnvb6EnkjWBVuYzXPU5kzR,0.4
FwE3PcUiv55Cjoga2GhXmyu4qei4kmp3SnmBAmj2JZ5N,0.4
99tU7pNHkfw1w9Cs1yhgxDKdRM43Z7GUeZ6f37zASQ6G,0.4
5CpsZwjSu4J2RzcQJbUa7mxAZ2LLSkdgTL9vGpDCdQgX,0.4
94FssGDcepigqPjjECtxFJYWLJSttPZyt4x4FnonvWSq,0.4
7nc5VWk4k9ZqpZkTzAfsFddnbhAmq4XhZvmmk6xdYgY7,0.4
9KyZj4DBYeNoUMtCvv2numu7VqCZbbXjSLfTxybQSNiN,0.4
8fdFVpgLYek6UXucF2BgtLfbMVacQc1vm2FK4FV7AGdp,0.4
AdfLKuqYXQzRQBGB35tYSXiZjKsVaVpNa6cTM4zVSBkJ,0.4
62YkZqTgSq58znkGVVPPhe55WFwED2yxe99VDdyvs4tn,0.4
2KbafRwxV1BpRuqKv9TjqtR4gQrSva8YWt32KjSDrPcF,0.4
9tdCVGygmdzHyx3R4XReRZZFck2g9zbztpHJCJcihdP8,0.4
5p63ddHC72MbesquUWQWU9JmazLzo8uYXh8q9kHSSnp9,0.4
G3YZiHgimoM1ZBC1tSEFscYyv2hJeNMrFQRFSam5SoEq,0.4
nDeMdwKJ9tHKXiWHqLuVsHWXTXLKqSQoWTmPXMi1rv8,0.4
HQyT3J7K22anSBzrjYq7eC59jK15Y7CdrmaUYb8Jk1dU,0.4
5Jy8Y4AGRu6FLQ2g4momCEX7sztJsyPVAvrm6pGFLzvh,0.4
5p1ybTMJXXToVDNsQvesqicqNyn3HcDQ8YFAF1BPGWNx,0.4
DV4TKRHBQGMuYu68FFSYaUd74oTSpbZh8bH3tQ6yij8G,0.4
HwW1k7Luw9xXqNXGhrM9m3hQU7CZqiQz2RUQjvvuhu7M,0.4
5PCv8MMGdwD9iuQob228Cg4keBDT8JnyGkpBcAzcqRsZ,0.4
BdyjAYEhhLt7U8JwpM3F2gAo6fh2VDXyZYkE7tSpaP1j,0.4
7nt7FXKRixoDCoeNhmtogajgWX2ufZY9fdoJkzvxsNSn,0.4
EoVf7R2pDpvk3sLVWVXSr1c6QQ699pYYA57mCLsKiFKY,0.4
3La6qi64gWayRhn57N2rdAZYmC2L2nDHErWgQPN1iCXW,0.4
2uqZGYqQL3nguYZuL8ahQJpp1ZNjcxt3ufbpMig3HL8i,0.4
B6BErQTC8FFRpmAb5Z4feBvniSBykMqTgVDtKBCsihsK,0.4
BFr6YvqPFakLsSFYQMQtjrmhcwBQS2y3q7y6YsMoQefS,0.4
9swPobTKemaGneR6786hSGVVQGm1K3ASoCvbwoedQWbq,0.4
J7soqJgDPDCAtM3kNw4trsLGC5SrK7hKCTTW1dZDxmw,0.4
55v2jtRqPzSNXowEFQvtvwrCR5mj3mkJHoBQniRaSNv,0.4
HjFrYjo2DGDEGtf9daQG1xX9k4kjVSVPqEAJ5Bxdqu32,0.4
4JDtd643UT21Trd68CMbJSqSiLMBfRVrB4Demg1MSTDd,0.4
2bxDo8Q6WrzrLYv5pUFSpYbdNCxx538kscmBePy5UcLE,0.4
CBjn1RTFseECp1b9jR7uhqsNw1csFEQ1sVzDaKGTd43V,0.4
4e5mLd6GJezB2Edoc9bYGWkdvMQcRBSysSHQYmaNn7D5,0.4
F8aKQUiEqdb1UfjnKwgQyaKwh2Quruy7DtgjhY5Hnq9q,0.4
5ZbwqdJh7mCssATcacDan3k477XaJzT1ckfgYVYQb1PU,0.4
BKFUeVXpTJ9a1xYX6DaLUqc8FHEnpPzGznmVAWww8ksy,0.4
BVEU8uAaTV3ctL5p7xdLik6nXKVmKbN7yX8ZfhPmCSxr,0.4
5mVXpoxUruGWarnSAUX3sji6uH2MLjwEGPaPfAWuJcri,0.4
JD7ouLj51XhFP2n7RmC52i2WwFwvtcgDsPDjT3BstVTe,0.4
Dcms8PcC1KgEh7hYswgsfPJas6hqqhkL6rs8U97mifkP,0.4
7dzzarunKMQbU9tHNxYUDc2xPZGNCiBNi5z8DVGJT444,0.4
4vwaQAohEAru2En8dzYWTAvP4qwyBrEAwADQi1C5Vonf,0.4
3KTu7vcL1eGG2FL117TJYKsSq8uY7kBJ7ipCWFaxf1sk,0.4
BDptjNGuDw51k2qovLGN6zDtxVUhGitjCsfvhmXAfJNn,0.4
HtRgo5hfvyPjKYvG1kz7GihQ7MjhuLWi52QpcoHr2kZi,0.4
7La3AXrRYLxdmfJqmc5rB1jFMQqjqxhhZcRJtsb8Njau,0.4
FbwrqMgHQnsgXKTiM2aFZVu3Mc5NV5afUB1SZAyS1anV,0.4
GXteSrx8KTsbNUg1rDqkHNNYeWMHwU3zbCBHNMbyERWN,0.4
EVT3NVW8gqisNzgMzARCdRMpa5pCGTa1Rrs2njz8fbPu,0.4
BXYyn1J4rAmiDPG2GW4q9vJL16WdS65Xwpm79dqFPRx6,0.4
9FzCXBxAn31iw3w1mD6rmWEdMAeeQXUDWEjKQsLbDLZk,0.4
6veq1tzyWcyiwnUJBMNvptqSvGU5QQMwkB922DdsWLwr,0.4
HsuZNotSjigHxLQKHeH9aUDBDhE6Yxjm6jXcN5Mvw7fZ,0.4
Aq3NTZFU91Xi45tLt9E3iy8kAPe6KuvJgrAeGh8jMo31,0.4
DoeNeQynH8y6mjsxCgVjaEPjfCh3BLeHctNidNKF6dWe,0.4
5smkgYuocrBaWBLDfStJ4WMSGNQEZwdU7WcgRZ5Grnvf,0.4
HmJGUXuPMoapgiwkzVaqiDjBue42cTUm4SgjktmEEGut,0.4
7vxcmc89eMEBZ8MoQre3tPC7zkrQSetd6MBeqG6UVT4W,0.4
3UTJdSVWM8fn7mwKKFyFYRqo9FvrRCQDy5VgoQgG7qR1,0.4
GKj7sgpbQffoebhu8TASqVNgMHx4MzhsLhRt7BjLDpXq,0.4
8fNrLQg36MSd5me3pfkDCV1jVMHL8xHaBG8D1dn2ZE9v,0.4
FJvmVyZDAmdvHJmnucY63t4C9c67tj7XvioF7y2WGsBr,0.4
BegCHQuuzJ49ZyAVP2ERhrjJvKZRAvKNYtbVK9VmLk8E,0.4
834VhkemPVybh3uV9E8J5fCbz8QCD7kqZCxnrpkyebkd,0.4
Bo1FCyLGxVUq93DBsLF8ASe2F3RtaRgxJnxpmm5PxHKS,0.4
78SwXRP7nU9S8tRkKi7hyLiUUSjHugtHdM1zJfmTiEAj,0.4
EEBV6eh9fX2giHP9tWe3YrKkYxYs5nkE4UhDw6zwBG68,0.4
GjKi94FMg8dKwaWqhNTJs53F8iYwfBUVyRZNnMKnm7qV,0.4
7aj7nRZ1a9nA2UmYeyKnAbyB5qJFdAFsYq9f8sn7ytcf,0.4
HbqJMxBswdCmU62TtVQZ8bA9TvEfvXMAVKh3MTuyisGJ,0.4
HzRwVQXavD6edMqWDTrj9Akbsc5qUPpp6Bucqr9sZL1C,0.4
8LV6cKJLQDvtaeA1wX1kzD3XSJxrCy77gyg85eM5ZC9c,0.4
3D2QcYmNUuyPkWBB4Avpo7C2PbHRgWssPnLveZgQ8sLV,0.4
BM7qzkJ2eZZbVtE4SyF1z6wuT2SxcyA2uFLn1HqBmKc9,0.4
HkwRzCVaMt7GSfYEnjciQPFsMm37Zmqm8VXf9LMsRtGi,0.4
4zwh65ZTf6RiL71TwprFfvEbHe6E6NrPznwskoDowv7F,0.4
